"Year","Quarter","Group","Unit","Inflation Deflator","Adult Population","Working Age Population","Household Population","Real Total Factor Income","Real Factor Income Share","Real Factor Income Per Unit Growth","Real Factor Income Per Unit","Real Factor Income Threshold"
"2011","4","Top 0.1%","adult_equal_split","0.6971601466666666","230814.5352686032","189018.80296233727","172253.6237080583","1670592570762.4397","0.08547825524920687","3.1479075533117307","7237813.549386479","2346236.189633464"
"2012","1","Top 0.1%","adult_equal_split","0.7012528166666666","231487.0015314192","189280.4445600464","172792.89060170282","1687581194194.2312","0.08462711067685563","3.1779163936106456","7290176.912871627","2380416.5388969067"
"2012","2","Top 0.1%","adult_equal_split","0.7041479933333333","232191.78085165078","189506.30457113628","173303.07029320547","1697778005114.3538","0.0851188195580511","3.1904024763105747","7311964.268877708","2391732.719500251"
"2012","3","Top 0.1%","adult_equal_split","0.7080133399999999","232780.64029996493","189638.0440725009","173726.75199174162","1690798295100.4392","0.08564568164162659","3.162618595859856","7263483.307381786","2372069.263942571"
"2012","4","Top 0.1%","adult_equal_split","0.7115603699999999","233319.98797658904","189730.14427437904","174113.51412845592","1740529201612.53","0.08719967902305398","3.275146935576263","7459837.524880946","2431064.785406439"
"2013","1","Top 0.1%","adult_equal_split","0.7143873766666667","233947.79994724618","189941.49117104852","174647.64812833266","1729549507909.5872","0.0865476383359114","3.2367780157529946","7392886.397305681","2402185.138519829"
"2013","2","Top 0.1%","adult_equal_split","0.7159258500000001","234631.9359232736","190221.6859079932","175264.624836975","1688063311736.0696","0.08435863563361386","3.1230944577410717","7194516.40329166","2337958.1162636876"
"2013","3","Top 0.1%","adult_equal_split","0.7194350000000002","235239.03395302276","190439.03896817684","175824.2044605552","1713041188621.4749","0.08519097501736969","3.1733047087161452","7282129.839742367","2338681.002763115"
"2013","4","Top 0.1%","adult_equal_split","0.7232397","235811.6592425696","190628.2151038897","176358.12196922104","1714408869081.293","0.08496028132178124","3.1664944521375595","7270246.410156302","2300168.937550847"
"2014","1","Top 0.1%","adult_equal_split","0.72598332","236448.64652993614","190886.2719427316","176991.62066824405","1730143204151.9724","0.08504123636025993","3.193405843838759","7317204.938760025","2313732.6305376054"
"2014","2","Top 0.1%","adult_equal_split","0.7300911733333333","237132.0910601803","191190.46797756993","177685.48813580695","1816017393732.9326","0.08788699695106877","3.3888561860459507","7658252.350467642","2400958.745457061"
"2014","3","Top 0.1%","adult_equal_split","0.7330924466666667","237715.11665030822","191413.9428860386","178303.93184350504","1880420644862.9258","0.0898062799804183","3.533356654524782","7910395.734862441","2464217.501017409"
"2014","4","Top 0.1%","adult_equal_split","0.73382004","238255.09380440577","191603.12390456264","178889.81376881362","1877034050519.3965","0.0890545245472418","3.514936367454613","7878253.600153193","2458436.6339502656"
"2015","1","Top 0.1%","adult_equal_split","0.7334183466666667","238863.6122798943","191839.956610458","179424.58072814703","1861974869680.4329","0.08781142577312759","3.4673038916737435","7795138.204217636","2446668.477048095"
"2015","2","Top 0.1%","adult_equal_split","0.7376323333333333","239508.1653870639","192091.68754215786","179936.26378262579","1852433324265.2373","0.08710306523508368","3.432450949047417","7734322.215159389","2453404.2549479823"
"2015","3","Top 0.1%","adult_equal_split","0.7395877433333333","240077.24737541424","192269.06241853334","180392.67811851087","1824518542849.6006","0.0857606320020881","3.3553088299767095","7599714.520204239","2440623.3476062226"
"2015","4","Top 0.1%","adult_equal_split","0.7395725466666666","240606.37001860395","192399.73936600293","180820.58802172556","1817196065409.7449","0.08530222299387756","3.3282899278047067","7552568.393219337","2434838.1713779215"
"2016","1","Top 0.1%","adult_equal_split","0.7389283600000001","241189.62720870983","192779.92411555283","181401.78573670253","1857425073676.489","0.08661553983486726","3.4134108144193753","7701098.489070568","2456817.7357095997"
"2016","2","Top 0.1%","adult_equal_split","0.74395325","241793.41805036852","193283.84155599223","182053.7417393201","1848866186452.58","0.08673223111329827","3.3821040206015773","7646470.285917537","2427484.3344038106"
"2016","3","Top 0.1%","adult_equal_split","0.74585563","242305.21262201076","193714.13811563162","182635.67655775548","1887476042055.1377","0.08794300563056896","3.4641663342008893","7789663.382106214","2442529.746071905"
"2016","4","Top 0.1%","adult_equal_split","0.74946322","242774.60681491756","194110.4465198527","183184.81151547548","1911134210470.1921","0.08831692245733819","3.5113820217620186","7872051.511248747","2468691.721427843"
"2017","1","Top 0.1%","adult_equal_split","0.7532830833333334","243308.00928462515","194376.54155662065","183157.90960583952","1933422146822.7078","0.0886596178994886","3.553988828036987","7946397.459365849","2490542.47754827"
"2017","2","Top 0.1%","adult_equal_split","0.7552536333333334","243854.08849512468","194561.9056253132","182828.07015505372","1927034443147.2214","0.08794976119977178","3.52877884266804","7902407.767855605","2505295.240009662"
"2017","3","Top 0.1%","adult_equal_split","0.7591341733333333","244301.07005503398","194668.05386139042","182423.4967257186","1929398940542.6807","0.08746206433000837","3.526039540637571","7897627.874114685","2521396.2759029735"
"2017","4","Top 0.1%","adult_equal_split","0.7638028066666666","244719.59587061367","194751.48723581154","181997.56127363467","1977169244305.2607","0.0885309500913198","3.6301682934289925","8079325.389825403","2589761.843663245"
"2018","1","Top 0.1%","adult_equal_split","0.7686609999999999","245215.06133542207","194892.6664759999","182145.98650170668","1992154725788.0632","0.08863017240995054","3.655835225385805","8124112.421720526","2634104.3139382764"
"2018","2","Top 0.1%","adult_equal_split","0.7740951766666667","245726.3362672034","195044.847248193","182564.70993997718","2016994375910.3184","0.08929314380948018","3.704079567580321","8208295.482487615","2658476.8558434932"
"2018","3","Top 0.1%","adult_equal_split","0.7774375866666667","246150.58379288125","195128.25022257018","182918.72948004826","2039047490460.3157","0.0895623011995311","3.7473160758117157","8283740.217232365","2683285.9680407546"
"2018","4","Top 0.1%","adult_equal_split","0.7807874666666668","246544.1278531905","195187.71155683548","183249.87177731632","2052480326512.541","0.08979348125688633","3.770962656159341","8325001.874450364","2679697.4517654064"
"2019","1","Top 0.1%","adult_equal_split","0.7831294933333334","247022.4406649431","195283.6498868531","183426.2232984181","2074438468797.711","0.08980640657350186","3.8126671497193767","8397773.34890575","2693592.988641849"
"2019","2","Top 0.1%","adult_equal_split","0.78717667","247544.27560963275","195398.6913641024","183526.13612319922","2061192435999.1384","0.08914433273625656","3.7718559992648313","8326560.696760183","2693189.88094698"
"2019","3","Top 0.1%","adult_equal_split","0.7896777966666667","247982.1745135939","195447.70680329402","183564.0408407708","2079449670002.5117","0.08950764194927126","3.805622216363436","8385480.424475108","2723734.9499320574"
"2019","4","Top 0.1%","adult_equal_split","0.7921333700000001","248369.7940797999","195457.46885324654","183565.08906702706","2075543224782.079","0.0887091470277776","3.789108565977595","8356665.239715978","2725003.86159556"
"2020","1","Top 0.1%","adult_equal_split","0.7960441333333333","248656.96334606165","195387.151276164","183301.17780706368","2005677720143.5684","0.08648402808230923","3.6225562202265973","8066042.8453484345","2649266.728598261"
"2020","2","Top 0.1%","adult_equal_split","0.7928761033333332","249038.0698441743","195390.11135155117","183011.22906607925","1685571218777.4138","0.0816392751114055","2.878850512523038","6768327.508449183","2262922.9177266634"
"2020","3","Top 0.1%","adult_equal_split","0.8001368466666667","249194.56927350478","195217.16932800654","182556.83834768005","1977116485870.8313","0.08858486917312669","3.5468995637957423","7934027.1805877","2609331.1542110536"
"2020","4","Top 0.1%","adult_equal_split","0.8051239266666667","249424.59681024228","195102.25046210559","182157.12566837296","2069814831437.1716","0.08905404362310756","3.7556938942749696","8298358.934551468","2745201.3644782235"
"2021","1","Top 0.1%","adult_equal_split","0.8153783266666667","249851.3605765202","195139.95665761977","182656.0334708771","2216377348088.4956","0.09450973375444123","4.083743866139543","8870783.584985528","2894076.703390567"
"2021","2","Top 0.1%","adult_equal_split","0.8280732799999999","250333.1903134891","195219.61427682507","183573.10266419384","2318477494113.8247","0.09764238274080574","4.307697063399848","9261566.519447241","2966587.5048308284"
"2021","3","Top 0.1%","adult_equal_split","0.8408061066666667","250673.61860558196","195188.66874065483","184387.11371540502","2382720620747.7935","0.09925269593566283","4.4473611638068595","9505270.774013294","3015183.62850015"
"2021","4","Top 0.1%","adult_equal_split","0.8552745366666668","250985.1431028161","195135.06142739474","185180.16046003668","2501664837552.187","0.10220569163869091","4.712191874273282","9967382.159060227","3093582.611816119"
"2022","1","Top 0.1%","adult_equal_split","0.8725472299999999","251375.24639328246","195081.45371179713","185648.14856162027","2486304193919.723","0.1016694323108755","4.668307868630713","9890807.58584257","3044591.659545081"
"2022","2","Top 0.1%","adult_equal_split","0.8922679233333334","251859.4190108557","195070.4562542973","185994.03504349812","2529519911732.637","0.10348645468956598","4.755745497880449","10043380.238336885","3054677.7629032643"
"2022","3","Top 0.1%","adult_equal_split","0.9021434200000001","252322.30717204165","195043.05429740468","186324.20572971925","2533985297518.6743","0.10278475146697738","4.755328549788309","10042652.692577513","3037496.366012065"
"2022","4","Top 0.1%","adult_equal_split","0.91073054","252796.67778453868","195024.6085010313","186662.85792291103","2524658328420.0063","0.10337035377210664","4.723384549067814","9986912.60718149","2959853.9420026033"
"2023","1","Top 0.1%","adult_equal_split","0.9192494133333334","253328.78955342478","195094.45216218752","186949.47741319533","2545018521447.1714","0.10350623008982732","4.757422179685413","10046305.932829833","2949847.821052801"
"2023","2","Top 0.1%","adult_equal_split","0.9240393433333334","253840.62078071487","195170.8340350246","187173.93879047563","2552343933842.154","0.10344306136491511","4.762351575848769","10054907.390283471","2915898.0992445946"
"2023","3","Top 0.1%","adult_equal_split","0.9315729533333333","254447.62256447482","195320.6521285309","187468.7024775483","2597803390864.136","0.1046227415557268","4.850992739546944","10209580.1276582","2922771.9239451834"
"2023","4","Top 0.1%","adult_equal_split","0.93529427","255085.55032823328","195494.3460820558","187786.31716658841","2668688625733.304","0.10616516048210806","4.995614810943248","10461935.700784888","2952565.042623417"
"2024","1","Top 0.1%","adult_equal_split","0.9426383966666667","255648.06535116702","195517.69766675253","188139.46397583795","2625149824493.969","0.10407441968868765","4.884821057375513","10268608.216878045","2927943.147605833"
"2024","2","Top 0.1%","adult_equal_split","0.9486485933333334","256247.78002494667","195523.58203001833","188565.51081254825","2637445188042.264","0.10382411507432636","4.898546513436621","10292558.19420367","2971094.6003511143"
"2024","3","Top 0.1%","adult_equal_split","0.9526578966666666","256761.7947463496","195464.71663931254","188928.5150902016","2613764108208.306","0.10271244514653553","4.833882322387572","10179723.625901576","2980233.177862114"
"2024","4","Top 0.1%","adult_equal_split","0.95837249","257133.7912547882","195298.71344030046","189187.05349309102","2668352779870.7427","0.1034700282700491","4.947107250077411","10377293.341530249","3055381.0716777802"
"2025","1","Top 0.1%","adult_equal_split","0.9669141366666666","257417.055536609","195364.47366542893","189390.41752847782","2707650615419.045","0.10486307648214581","5.028051901035855","10518536.193239814","3098660.0487583894"
"2025","2","Top 0.1%","adult_equal_split","0.9719996866666666","257723.45196887982","195597.01038880588","189615.8439452527","2747150489118.7153","0.1057775201848579","5.108719565375862","10659295.722340528","3131284.539130982"
"2025","3","Top 0.1%","adult_equal_split","0.9809581433333333","258017.526268156","195820.19534391913","189832.20454403743","2813827314901.679","0.10734064750174169","5.249854563945737","10905566.593089828","3186031.9567758082"
"2025","4","Top 0.1%","adult_equal_split","0.9900074999999999","258210.82771869315","195966.89968247327","189974.42308434102","2878378642665.4277","0.10873785460558788","5.388444864609529","11147397.14091799","3248295.483972702"
